crs_id,project_title,short_description,long_description,purpose_name,PAF determination,PAF confidence ML
2020004352-1,2020 LANA 23 COMMISSIONING OF AN COMPREHENSIVE WASTE MANAGEMENT SYSTEM FOR THE ATTENTION TO HEALTH AND ENVIRONMENT OF GANDIOL,2020 LANA 23 COMMISSIONING OF AN COMPREHENSIVE WASTE MANAGEMENT SYSTEM FOR THE ATTENTION TO HEALTH AND ENVIRONMENT OF GANDIOL,"Título completo del proyecto: 2020-LANA-23   PUESTA EN MARCHA DE UN SISTEMA INTEGRAL DE GESTIÓN DE RESIDUOS PARA EL CUIDADO DE LA SALUD Y EL MEDIO AMBIENTE DE GANDIOL :: Desde el año 2015 existen 2 leyes en Senegal que regulan y prohíben el uso del plástico y sus derivados, pero su aplicación es ínfima, debido a realidad económica del país, a la ausencia de gestión de los residuos urbanos y en las zonas rurales, donde son presentes muchos vertederos improvisados y donde los residuos resultan ser una fuente de problemas enormes para la población y la naturaleza misma. Desde hace décadas se conoce que los resultados de todo esto, son graves problemas de salud, enfermedades, visibles e invisibles, fuerte amenaza del entorno, de la fauna y la flora, contaminación de atmósfera y agua, y, de manera indirecta, problemas sociales como los desplazamientos de la población, aún no reconocidos por falta de información? porque no hay una educación sobre lo que provoca la ausencia de gestión de basura. Y a futuro se intuyen nuevas amenazas ambientales para Gandiol, ya que se ha encontrado petróleo en la frontera con Mauritania. En este contexto de vulnerabilidad ambiental, el objetivo del proyecto es ?Poner en marcha un sistema innovador y participativo de gestión sostenible de residuos?",Environmental policy and administrative management,Review,0.000109231688838918
2020004859,U.S.-China Clean Energy Research Center,U.S.-CHINA CLEAN ENERGY RESEARCH CENTER,"To support the direction, management and oversight of the US-China Clean Energy Research Center (CERC) and implementation of its Intellectual Property initiative",Biosphere protection,Review,0.000107451975054573
2020000526,Big data use for government efficiency and regional integration,BIG DATA USE FOR GOVERNMENT EFFICIENCY AND REGIONAL INTEGRATION,"The RPG will consist of generating a knowledge base and a network for sharing experiences among the participating governments' central public agencies, based on the implementation of predictive models based on the use and exploitation of the big data ecosystem in three areas of central interest for the participating countries that are applicable to the region, as well as a risk monitoring and reporting model on social networks applied to a subject of shared interest.",Public sector policy and administrative management,Review,0.000105710736534093
2020000276a,Disability Inclusion Capacity Building Programme (DRF),DISABILITY INCLUSION CAPACITY BUILDING PROGRAMME (DRF),"To promote the rights of people with disabilities in line with the United Nations Convention on the Rights of Persons with Disabilities by supporting the delivery of small grants, training and partnership building between UN agencies, governments, private sector and disabled persons organisations.",Democratic participation and civil society,Review,0.000102428115496878
2020000276b,Disability Inclusion Capacity Building Programme (DRF),DISABILITY INCLUSION CAPACITY BUILDING PROGRAMME (DRF),"To promote the rights of people with disabilities in line with the United Nations Convention on the Rights of Persons with Disabilities by supporting the delivery of small grants, training and partnership building between UN agencies, governments, private sector and disabled persons organisations.",Democratic participation and civil society,Review,0.000102428115496878
2020014944,Integrated Financial Management System (IFMS),INTEGRATED FINANCIAL MANAGEMENT SYSTEM (IFMS),"USAIDs Integrated Financial Management System (IFMS) Project helps to provide continued support for the Haitian government for restoration, operation, and expansion of IFMS-related network infrastructure and the financial management systems. Activities include hardware and software procurement, implementation, and training across a broad spectrum of government financial functions. The project contributes to improvement of current IFMS functionality, access, security, and accountability, development of business continuity and contingency plans, and better alignment of the governments business processes and technology. Examples of progress include electronic submission of budget requests, improved monitoring and audit capabilities, increased management control of budget expenditures, greater transparency and accountability in revenue collection, and overall improved public services. Additionally, IFMS adequately serves end-users on the network from government ministries and independent oversight agencies, as well as regional entities, without performance degradation. The IFMS is intended to comprise software components in the governments public financial management function and support the ability to share data across ministries, resulting in greater financial efficiency, transparency, and accountability.",Decentralisation and support to subnational government,Review,9.23656189115718e-05
2020003187,Trans Sumatra Toll Road Risk Monitoring,TRANS SUMATRA TOLL ROAD RISK MONITORING,"The Government of Indonesia requested ADB for the proposed TA to support the strengthening of the design and financing of an inclusive and sustainable road network for the Sumatra Island (Sumatra). The TA will help Indonesia to monitor existing financial risks, provide best practice case studies, financial risk monitoring model, and knowledge-sharing activities to develop a financially viable and comprehensive Trans Sumatra toll road system. The TA is necessary and urgent to help the government prioritize available funds and minimize investment risks.",Transport policy and administrative management,Review,8.94176919246092e-05
2020991131,Enabling Activities to facilitate early action on implementation of the Stockholm Convention on Persistent Organic Pollutants (POPs) in Myanmar,ENABLING ACTIVITIES TO FACILITATE EARLY ACTION ON IMPLEMENTATION OF THE STOCKHOLM CONVENTION ON PERSISTENT ORGANIC POLLUTANTS (POPS) IN MYANMAR,Enabling Activities to facilitate early action on implementation of the Stockholm Convention on Persistent Organic Pollutants (POPs) in Myanmar,Environmental policy and administrative management,Review,8.35317187011242e-05
2020000164001,PROJETO DE APOIO À RESPOSTA À PANDEMIA DE COVID-19 NAS ESTRUTURAS DE REFERÊNCIA DA GUINÉ-BISSAU (PAR COVID),PROJETO DE APOIO À RESPOSTA À PANDEMIA DE COVID-19 NAS ESTRUTURAS DE REFERÊNCIA DA GUINÉ-BISSAU (PAR COVID),"Objective of the PAR COVID project is to promote the improvement of the assistance capabilities of health services in the Guinea-Bissau reference structures that were assigned to respond to the Covid-19 Pandemic  The proposed intervention is in line with the Contingency Plan for responding to COVID-19, in particular with point 4.5 referring to Clinical Case Management and strategy 4.2 referring to health surveillance, namely in relation to the acquisition of medical materials, equipment and de",Basic health care,Review,7.2261922468897e-05
2020023937,Good Emergency Management Practices Development (Phase 2) - Ecuador Poultry Industry,GOOD EMERGENCY MANAGEMENT PRACTICES DEVELOPMENT (PHASE 2) - ECUADOR POULTRY INDUSTRY,"This is the second of two workshops on avian influenza. During the first workshop, Ecuador's animal health officials identified several gaps in their development of Good Emergency Management Practices (GEMP) in regards to Avian Influenza via a table top simulation with the Latin American Poultry Association and the World Organisation for Animal Health. This follow-up project will support continued development of surveillance for poultry diseases and emergency and contingency plans for poultry disease outbreaks as well as assist Ecuador's effort to be recognized as free of avian influenza.",Agricultural education/training,Review,7.00825112289749e-05
