crs_id,project_title,short_description,long_description,purpose_name,Crisis finance determination,Crisis finance confidence ML
2015485800,ADAPTATION CHANGEMENT CLIMATIQUE,ADAPTATION CHANGEMENT CLIMATIQUE,Renforcer la résilience côtière pour la réduction des risques de catastrophe et l'adaptation au changement climatique dans les petits territoires insulaires en intégrant des infrastructures vertes et grises,Environmental research,Review,0.827063798904419
2016005035-1,Housing assistance for Syrian refugee population in Lebanon.,HOUSING ASSISTANCE FOR SYRIAN REFUGEE POPULATION IN LEBANON.,"Título completo del proyecto: CONSTRUCCIÓN DE UN AULA DE EDUCACIÓN PRIMARIA, COMO EMERGENCIA EDUCATIVA, EN LA COMUNIDAD DE LA ERMITA :: CONSTRUCCIÓN DE UN AULA DE EDUCACIÓN PRIMARIA DE 8X7 METROS",Primary education,Yes,0.826915740966797
2017004862,NEW: GAZ. XB NUTRITION,NEW: GAZ. XB NUTRITION,"",Multi-hazard response preparedness,Yes,0.826671719551086
2017001265,"Financial Market Regulation and Intermediation Program, Subprogram II","FINANCIAL MARKET REGULATION AND INTERMEDIATION PROGRAM, SUBPROGRAM II","The subprogram 2 will increase savings to facilitate growth, investment, and poverty reduction in line with the Medium-Term Philippines Development Plan, 2004–2010. It will also recognize and support the government's sharpened focus on the financial sector arising out of the global financial crisis. Reform priorities include measures to enhance financial sector stability and liquidity, and to support the development of more effective regulatory architecture. Finally, the reformulated subprogram seeks to reduce the potential of regulatory arbitrage and capture by directly addressing governance and operational weaknesses in the Securities and Exchange Commission (SEC) and Insurance Commission that had led to slippage under the original subprogram 2. The subprogram 2 includes 3 outputs: (1) Enhanced Financial Sector Stability, (2) Strengthened Financial Sector Regulatory Oversight, and (3) Improved Efficiency and Liquidity in Securities Markets.",Social Protection,Yes,0.826609313488007
2017001265,"Financial Market Regulation and Intermediation Program, Subprogram II","FINANCIAL MARKET REGULATION AND INTERMEDIATION PROGRAM, SUBPROGRAM II","The subprogram 2 will increase savings to facilitate growth, investment, and poverty reduction in line with the Medium-Term Philippines Development Plan, 2004–2010. It will also recognize and support the government's sharpened focus on the financial sector arising out of the global financial crisis. Reform priorities include measures to enhance financial sector stability and liquidity, and to support the development of more effective regulatory architecture. Finally, the reformulated subprogram seeks to reduce the potential of regulatory arbitrage and capture by directly addressing governance and operational weaknesses in the Securities and Exchange Commission (SEC) and Insurance Commission that had led to slippage under the original subprogram 2. The subprogram 2 includes 3 outputs: (1) Enhanced Financial Sector Stability, (2) Strengthened Financial Sector Regulatory Oversight, and (3) Improved Efficiency and Liquidity in Securities Markets.",Financial policy and administrative management,Yes,0.826609313488007
2017001265,"Financial Market Regulation and Intermediation Program, Subprogram II","FINANCIAL MARKET REGULATION AND INTERMEDIATION PROGRAM, SUBPROGRAM II","The subprogram 2 will increase savings to facilitate growth, investment, and poverty reduction in line with the Medium-Term Philippines Development Plan, 2004–2010. It will also recognize and support the government's sharpened focus on the financial sector arising out of the global financial crisis. Reform priorities include measures to enhance financial sector stability and liquidity, and to support the development of more effective regulatory architecture. Finally, the reformulated subprogram seeks to reduce the potential of regulatory arbitrage and capture by directly addressing governance and operational weaknesses in the Securities and Exchange Commission (SEC) and Insurance Commission that had led to slippage under the original subprogram 2. The subprogram 2 includes 3 outputs: (1) Enhanced Financial Sector Stability, (2) Strengthened Financial Sector Regulatory Oversight, and (3) Improved Efficiency and Liquidity in Securities Markets.",Formal sector financial intermediaries,Yes,0.826609313488007
2008013234,"",EMERGENCY 2007 CYCLONE RECOVERY AND RESTORATION PROJECT,"",Multi-hazard response preparedness,Yes,0.826523840427399
2016000015,Childreach International,CHILDREACH INTERNATIONAL,"Primary goal (Comic Relief): Sport for change. Related issues (Comic Relief): Trafficking. Summary: Young people, and particularly girls, from low-income families in Nepal are extremely vulnerable to trafficking, with a reported 300% rise in human trafficking since the 2015 earthquake. 60% of cases have involved young women being trafficked into sex slavery. Poor quality education, lack of parental awareness, inequality and poverty are root causes. This project will use regular sport for development sessions in schools to encourage school attendance and challenge gender inequality. Regular parent meetings and community events will increase wider awareness around child protection and trafficking. As a result, young people will be less at risk of trafficking and more engaged with schooling. Full grant commitment: GBP 163.605 thousand.",Human rights,Yes,0.826509177684784
2017002670,Disaster prevention and preparedness,DISASTER PREVENTION AND PREPAREDNESS,Regional Office/Bangkok: Dept. ID- 16000 -- Outcome 1: Increased availability and use of Sexual and Reproductive Health Services--   Output 05: SRH in Emergencies,Multi-hazard response preparedness,Yes,0.826293468475342
2017002097,Measures to co-ordinate delivery of humanitarian aid,MEASURES TO CO-ORDINATE DELIVERY OF HUMANITARIAN AID,Morocco - Rabat: Dept. ID- 52500 -- Outcome 1: Increased availability and use of Sexual and Reproductive Health Services--   Output 05: SRH in Emergencies,Relief co-ordination and support services,Yes,0.825315237045288
2017000092,Water and Sewage - Sewage,THE RECON. & DEV. OF EARTHQUAKE AFFECTED REGION (SEWERAGE PROJECT),"",Water supply and sanitation - large systems,Yes,0.825310468673706
2005003051,Earthquake-Affected Education Sector Reconstruction Project,EARTHQUAKE-AFFECTED EDUCATION SECTOR RECONSTRUCTION PROJECT,Recover earthquake affected sector,Primary education,Yes,0.825240671634674
2017004410-1,Access to drinking water and sanitation by the Sudanese refugee population in Eastern Chad,ACCESS TO DRINKING WATER AND SANITATION BY THE SUDANESE REFUGEE POPULATION IN EASTERN CHAD,Título completo del proyecto: Acceso a agua potable y saneamiento para la población refugiada sudanesa del este de Chad ::,Basic drinking water supply and basic sanitation,Yes,0.824462652206421
2016005360-1,Online training and capacity building for tourism development.,ONLINE TRAINING AND CAPACITY BUILDING FOR TOURISM DEVELOPMENT.,"Título completo del proyecto: 2016-PUNL-01. ATENCION PSIQUIATRICA A MUJERES EN EXCLUSION SOCIAL EN CENTRO AMBULATORIO Y REGIMEN DE INTERNAMIENTO EN MONROVIA :: Con la crisis del EBOLA en 2014 los servicios de salud de Liberia cerraron por miedo a la expansión de la epidemia. Esto provocó un incremento de la prevalencia de otras enfermedades y de las tasas de mortalidad. En este contexto, las Hermanas Hospitalarias que gestionan el Centro de Salud Benedict Menni, están trabajando para contribuir al proceso de reconstrucción del Sistema Nacional de Salud en la línea de apoyo a la salud mental, ámbito en el que se ha observado una vulneración regular y sistemática de los derechos de las personas con enfermedad mental y/o discapacidades intelectuales, especialmente de las mujeres.",Medical services,Yes,0.824288308620453
2017021325,OFDA-2014-IOM,OFDA-2014-IOM,Preparedness and Management of Open Spaces for Effective Humanitarian Response in the Kathmandu Valley (P-MOS),Multi-hazard response preparedness,Yes,0.824206411838532
2017002043,Measures to co-ordinate delivery of humanitarian aid,MEASURES TO CO-ORDINATE DELIVERY OF HUMANITARIAN AID,Moldova Republic - Chi?inau: Dept. ID- 52400 -- Outcome 1: Increased availability and use of Sexual and Reproductive Health Services--   Output 05: SRH in Emergencies,Relief co-ordination and support services,Yes,0.824055671691895
2017002522,AC_260_Health emergency information and risk assessment_74010,AC_260_HEALTH EMERGENCY INFORMATION AND RISK ASSESSMENT_74010,Health emergency information and risk assessment,Multi-hazard response preparedness,Yes,0.823756217956543
2017002224,"Emergency Grant Aid in response to the humanitarian crisis in Iraq, Syria and neighboring countries(Through UNRWA)","EMERGENCY GRANT AID IN RESPONSE TO THE HUMANITARIAN CRISIS IN IRAQ, SYRIA AND NEIGHBORING COUNTRIES(THROUGH UNRWA)",Emergency Assistance,Relief co-ordination and support services,Yes,0.82321971654892
2017002536,AC_349_Health emergency information and risk assessment_74010,AC_349_HEALTH EMERGENCY INFORMATION AND RISK ASSESSMENT_74010,Health emergency information and risk assessment,Multi-hazard response preparedness,Yes,0.822640061378479
2000006232,"",EMERGENCY RECOVERY & DISASTER MANAGEMENT PROJECT,"",Disaster Risk Reduction,Yes,0.82189953327179
2000006230,"",EMERGENCY RECOVERY & DISASTER MANAGEMENT PROJECT,"",River basins development,Yes,0.82189953327179
1998006368,"",EMERGENCY RECOVERY & DISASTER MANAGEMENT PROJECT,"",Social Protection,Yes,0.82189953327179
1998006367,"",EMERGENCY RECOVERY & DISASTER MANAGEMENT PROJECT,"",Basic drinking water supply and basic sanitation,Yes,0.82189953327179
1998006369,"",EMERGENCY RECOVERY & DISASTER MANAGEMENT PROJECT,"",Transport policy and administrative management,Yes,0.82189953327179
2000006235,"",EMERGENCY RECOVERY & DISASTER MANAGEMENT PROJECT,"",Disaster Risk Reduction,Yes,0.82189953327179
1998006366,"",EMERGENCY RECOVERY & DISASTER MANAGEMENT PROJECT,"",Water supply and sanitation - large systems,Yes,0.82189953327179
2000006233,"",EMERGENCY RECOVERY & DISASTER MANAGEMENT PROJECT,"",River basins development,Yes,0.82189953327179
2017_TCP_0709,Emergency assistance to support drought-cum-dzud response and resilience,EMERGENCY ASSISTANCE TO SUPPORT DROUGHT-CUM-DZUD RESPONSE AND RESILIENCE,1 750 vulnerable herder households and 54 state nucleus flocks for high breeding value locally adapted breeds will have increased protection for animals and resumed their livelihood activities.,Material relief assistance and services,Yes,0.821551203727722
2015150868,F.a: Adult education program for Ivorian refugees and Liberian communities,F.A: ADULT EDUCATION PROGRAM FOR IVORIAN REFUGEES AND LIBERIAN COMMUNITIES,"Widespread violence in Ivory Coast after 2010 elections forced over 170000 Ivorians to take refuge in Eastern Liberia. In the beginning of 2013 over 17000 registered refugees in Nimba County are placed in UNHCR camp in Bahn and in over 60 communities along the border area. There are no adult education programs catering for camp or community based refugees or host community dwellers whereby 70% of women and 42% of men are illiterate. The development of communities is also hindered by the lack of involvement of the population. Refugee influx has resulted in increased pressure on the resources and has the potential to increase conflicts in the border area. Similarly in the refugee camps conflicts between different groups are common. The overal objective of the project is to improve the capacities and social cohesion in Bahn refugee camp and eastern Nimba border communities. The project is expected to increase the literacy rate amongst the program population, bring about discussion on development issues amongst community members and refugee population, and encourage self-initiated development contributing to improved well-being. The project has human rights based approach enabling participation of refugees and community membes to planning and implementation of the activities. Majority of the participants will be women whose participation in decision making and development activities will increase due to improved self-esteem and communication skills. Existing inequalities are reduced by offering equal learning opportunies also to other marginalised groups. With literacy and other skills gained during the project participants capacity to adopt to changing climate will increase. The project will benefit 4400 adult learners (50% Ivorian refugees, 50% Liberians, est. 80% women), 200 community based facilitators, 1000 community literacy management committee members and their family members. The implementing partner is National Adult Education Association of Liberia whose presence in Nimba will be strengthened. Through community awareness and mobilization activities the target communities will be assisted in establishing community literacy management committees to manage the program locally. Locally selected high school graduates will be trained on literacy facilitation skills. Communities establish study circles of 20 learners which embark on 9 month basic adult education learning including literacy, numeracy, English or French, social and development topics.",Basic life skills for adults,Yes,0.821447849273682
2017002531,AC_298_Health emergency information and risk assessment_74010,AC_298_HEALTH EMERGENCY INFORMATION AND RISK ASSESSMENT_74010,Health emergency information and risk assessment,Multi-hazard response preparedness,Yes,0.819759130477905
2017022537,Non-Formal Education Project Extension,NON-FORMAL EDUCATION PROJECT EXTENSION,"Through this activity, the USAID Non-Formal Education (NFE) Program provides out-of-school youth in Jordan between the ages of 13 and 20 years - including Syrian refugees -with access to quality education. Through the establishment of 28 new NFE centers and building the capacity of educators, the NFE activity will improve educational and social outcomes for youth in Jordan. This activity is grounded in a specialized Participatory Methodology that actively engages students in their own learning and facilitates positive relations between learners and educators. Local community members serve as outreach mobilizers at each NFE center to enroll new students and to organize local committee meetings. Newly-enrolled students participate in ten hours of NFE programming focused on their individual educational and socioemotional needs. An online and in-person community of practice will build the capacity of and establish networks among NFE Facilitators.",Social Protection,Yes,0.819556534290314
2007007144,"",WESTERN KENYA CDD AND FLOOD MITIGATION PROJECT,"",River basins development,Yes,0.818795144557953
2007007145,"",WESTERN KENYA CDD AND FLOOD MITIGATION PROJECT,"",Social Protection,Yes,0.818795144557953
2007007146,"",WESTERN KENYA CDD AND FLOOD MITIGATION PROJECT,"",Employment creation,Yes,0.818795144557953
2017002789,Urban and Environmental  Improvement,URBAN AND ENVIRONMENTAL  IMPROVEMENT,Urban and Environmental  Improvement,Disaster Risk Reduction,Yes,0.818468630313873
2017002617,Disaster prevention and preparedness,DISASTER PREVENTION AND PREPAREDNESS,Philippines - Manila: Dept. ID- 62800 -- Outcome 1: Increased availability and use of Sexual and Reproductive Health Services--   Output 05: SRH in Emergencies,Multi-hazard response preparedness,Yes,0.818322718143463
2017001448,Rural Roads Improvement Project,RURAL ROADS IMPROVEMENT PROJECT,"The project will improve Cambodia's rural road network by paving 505.4 kilometers (km) of rural roads in seven provinces, most of which are located around Tonle Sap Basin. The project also aims to strengthen the capacity of the Ministry of Rural Development (MRD) to plan, manage, and monitor road maintenance operations by improving the sustainability of funding for road maintenance, increasing the participation and capacity of the private contracting industry, and strengthening provincial departments of rural development (PDRDs) as a means to support greater decentralization of road maintenance responsibilities. Furthermore, the project will help MRD establish an axle load control program for rural roads, design and manage a rural road safety program for the project provinces, and establish better implementation capacity for social safeguards within MRD. The project also supports initial work on road design and planning for climate change, and on emergency preparedness, mitigation, and response. The feasibility study for the project was prepared through an Asian Development Bank (ADB) technical assistance (TA) to the government.",Road transport,Yes,0.817584872245789
